samples,mini_batches,train_loss,lr
34395,2154,0.0425,0.001
34411,2155,0.0306,0.001
34427,2156,0.0883,0.001
34443,2157,0.0419,0.001
34459,2158,0.0649,0.001
34475,2159,0.0806,0.001
34488,2160,0.0702,0.001
34504,2161,0.0269,0.001
34520,2162,0.0191,0.001
34536,2163,0.0725,0.001
34552,2164,0.0557,0.001
34568,2165,0.2015,0.001
34584,2166,0.0668,0.001
34600,2167,0.0447,0.001
34616,2168,0.0808,0.001
34632,2169,0.0379,0.001
34648,2170,0.1066,0.001
34664,2171,0.052,0.001
34680,2172,0.0462,0.001
34696,2173,0.1202,0.001
34712,2174,0.022,0.001
34728,2175,0.1313,0.001
34744,2176,0.0818,0.001
34760,2177,0.0791,0.001
34776,2178,0.0543,0.001
34792,2179,0.0805,0.001
34808,2180,0.0458,0.001
34824,2181,0.1146,0.001
34840,2182,0.0505,0.001
34856,2183,0.0417,0.001
34872,2184,0.0835,0.001
34888,2185,0.1512,0.001
34904,2186,0.0614,0.001
34920,2187,0.0358,0.001
34936,2188,0.0458,0.001
34952,2189,0.0944,0.001
34968,2190,0.0283,0.001
34984,2191,0.1008,0.001
35000,2192,0.0822,0.001
35016,2193,0.0389,0.001
35032,2194,0.0824,0.001
35048,2195,0.1264,0.001
35064,2196,0.0148,0.001
35080,2197,0.0664,0.001
35096,2198,0.1622,0.001
35112,2199,0.1478,0.001
35128,2200,0.313,0.001
35144,2201,0.0538,0.001
35160,2202,0.099,0.001
35176,2203,0.0732,0.001
35192,2204,0.0567,0.001
35208,2205,0.038,0.001
35224,2206,0.0662,0.001
35240,2207,0.037,0.001
35256,2208,0.0894,0.001
35272,2209,0.0831,0.001
35288,2210,0.0734,0.001
35304,2211,0.0526,0.001
35320,2212,0.107,0.001
35336,2213,0.029,0.001
35352,2214,0.1234,0.001
35368,2215,0.0338,0.001
35384,2216,0.1345,0.001
35400,2217,0.0183,0.001
35416,2218,0.0176,0.001
35432,2219,0.036,0.001
35448,2220,0.0774,0.001
35464,2221,0.0358,0.001
35480,2222,0.0539,0.001
35496,2223,0.1744,0.001
35512,2224,0.1022,0.001
35528,2225,0.051,0.001
35544,2226,0.0183,0.001
35560,2227,0.0312,0.001
35576,2228,0.0494,0.001
35592,2229,0.0925,0.001
35608,2230,0.0201,0.001
35624,2231,0.0498,0.001
35640,2232,0.0585,0.001
35656,2233,0.0576,0.001
35672,2234,0.1586,0.001
35688,2235,0.1237,0.001
35704,2236,0.1719,0.001
35720,2237,0.0845,0.001
35736,2238,0.0376,0.001
35752,2239,0.0996,0.001
35768,2240,0.0071,0.001
35784,2241,0.3244,0.001
35800,2242,0.119,0.001
35816,2243,0.0779,0.001
35832,2244,0.0521,0.001
35848,2245,0.0284,0.001
35864,2246,0.1958,0.001
35880,2247,0.0187,0.001
35896,2248,0.0869,0.001
35912,2249,0.0714,0.001
35925,2250,0.0274,0.001
35941,2251,0.0256,0.001
35957,2252,0.0269,0.001
35973,2253,0.0463,0.001
35989,2254,0.048,0.001
36005,2255,0.0831,0.001
36021,2256,0.0493,0.001
36037,2257,0.0607,0.001
36053,2258,0.1165,0.001
36069,2259,0.0229,0.001
36085,2260,0.0169,0.001
36101,2261,0.0341,0.001
36117,2262,0.0417,0.001
36133,2263,0.0629,0.001
36149,2264,0.1094,0.001
36165,2265,0.0853,0.001
36181,2266,0.0321,0.001
36197,2267,0.0724,0.001
36213,2268,0.0588,0.001
36229,2269,0.0542,0.001
36245,2270,0.0287,0.001
36261,2271,0.0453,0.001
36277,2272,0.0475,0.001
36293,2273,0.0741,0.001
36309,2274,0.0378,0.001
36325,2275,0.1163,0.001
36341,2276,0.0997,0.001
36357,2277,0.2189,0.001
36373,2278,0.1371,0.001
36389,2279,0.2471,0.001
36405,2280,0.0682,0.001
36421,2281,0.1606,0.001
36437,2282,0.0492,0.001
36453,2283,0.0604,0.001
36469,2284,0.0384,0.001
36485,2285,0.0845,0.001
36501,2286,0.0724,0.001
36517,2287,0.0723,0.001
36533,2288,0.1368,0.001
36549,2289,0.2211,0.001
36565,2290,0.0253,0.001
36581,2291,0.0248,0.001
36597,2292,0.0842,0.001
36613,2293,0.0396,0.001
36629,2294,0.0521,0.001
36645,2295,0.1197,0.001
36661,2296,0.0626,0.001
36677,2297,0.0622,0.001
36693,2298,0.2566,0.001
36709,2299,0.2611,0.001
36725,2300,0.036,0.001
36741,2301,0.1155,0.001
36757,2302,0.0594,0.001
36773,2303,0.0789,0.001
36789,2304,0.0228,0.001
36805,2305,0.1769,0.001
36821,2306,0.0698,0.001
36837,2307,0.1305,0.001
36853,2308,0.1441,0.001
36869,2309,0.0212,0.001
36885,2310,0.0225,0.001
36901,2311,0.1158,0.001
36917,2312,0.1159,0.001
36933,2313,0.025,0.001
36949,2314,0.0655,0.001
36965,2315,0.0505,0.001
36981,2316,0.0615,0.001
36997,2317,0.0469,0.001
37013,2318,0.081,0.001
37029,2319,0.1246,0.001
37045,2320,0.0264,0.001
37061,2321,0.0294,0.001
37077,2322,0.0312,0.001
37093,2323,0.0069,0.001
37109,2324,0.1245,0.001
37125,2325,0.0812,0.001
37141,2326,0.0309,0.001
37157,2327,0.0465,0.001
37173,2328,0.0201,0.001
37189,2329,0.039,0.001
37205,2330,0.0455,0.001
37221,2331,0.0931,0.001
37237,2332,0.0694,0.001
37253,2333,0.0583,0.001
37269,2334,0.0327,0.001
37285,2335,0.0827,0.001
37301,2336,0.0314,0.001
37317,2337,0.059,0.001
37333,2338,0.051,0.001
37349,2339,0.0186,0.001
37362,2340,0.0807,0.001
37378,2341,0.1884,0.001
37394,2342,0.08,0.001
37410,2343,0.1701,0.001
37426,2344,0.1757,0.001
37442,2345,0.0312,0.001
37458,2346,0.0586,0.001
37474,2347,0.0331,0.001
37490,2348,0.0268,0.001
37506,2349,0.0273,0.001
37522,2350,0.044,0.001
37538,2351,0.2005,0.001
37554,2352,0.0785,0.001
37570,2353,0.0495,0.001
37586,2354,0.1838,0.001
37602,2355,0.0574,0.001
37618,2356,0.0387,0.001
37634,2357,0.0224,0.001
37650,2358,0.0323,0.001
37666,2359,0.041,0.001
37682,2360,0.101,0.001
37698,2361,0.0818,0.001
37714,2362,0.0338,0.001
37730,2363,0.0799,0.001
37746,2364,0.071,0.001
37762,2365,0.0555,0.001
37778,2366,0.0954,0.001
37794,2367,0.1598,0.001
37810,2368,0.0412,0.001
37826,2369,0.0365,0.001
37842,2370,0.1438,0.001
37858,2371,0.0628,0.001
37874,2372,0.0296,0.001
37890,2373,0.039,0.001
37906,2374,0.0825,0.001
37922,2375,0.0432,0.001
37938,2376,0.048,0.001
37954,2377,0.0753,0.001
37970,2378,0.0516,0.001
37986,2379,0.0513,0.001
38002,2380,0.0134,0.001
38018,2381,0.0256,0.001
38034,2382,0.0451,0.001
38050,2383,0.0429,0.001
38066,2384,0.0265,0.001
38082,2385,0.1098,0.001
38098,2386,0.0195,0.001
38114,2387,0.0756,0.001
38130,2388,0.0556,0.001
38146,2389,0.041,0.001
38162,2390,0.0489,0.001
38178,2391,0.1201,0.001
38194,2392,0.0207,0.001
38210,2393,0.0864,0.001
38226,2394,0.0551,0.001
38242,2395,0.1455,0.001
38258,2396,0.1351,0.001
38274,2397,0.0348,0.001
38290,2398,0.0882,0.001
38306,2399,0.0444,0.001
38322,2400,0.029,0.001
38338,2401,0.0506,0.001
38354,2402,0.0259,0.001
38370,2403,0.0264,0.001
38386,2404,0.051,0.001
38402,2405,0.0574,0.001
38418,2406,0.2101,0.001
38434,2407,0.0682,0.001
38450,2408,0.0796,0.001
38466,2409,0.0704,0.001
38482,2410,0.0531,0.001
38498,2411,0.0145,0.001
38514,2412,0.0392,0.001
38530,2413,0.0983,0.001
38546,2414,0.0531,0.001
38562,2415,0.1975,0.001
38578,2416,0.075,0.001
38594,2417,0.1657,0.001
38610,2418,0.092,0.001
38626,2419,0.0291,0.001
38642,2420,0.1013,0.001
38658,2421,0.2371,0.001
38674,2422,0.0344,0.001
38690,2423,0.0552,0.001
38706,2424,0.0784,0.001
38722,2425,0.1203,0.001
38738,2426,0.0352,0.001
38754,2427,0.0322,0.001
38770,2428,0.0197,0.001
38786,2429,0.0382,0.001
38799,2430,0.017,0.001
38815,2431,0.1178,0.001
38831,2432,0.0871,0.001
38847,2433,0.062,0.001
38863,2434,0.0963,0.001
38879,2435,0.0336,0.001
38895,2436,0.0431,0.001
38911,2437,0.0346,0.001
38927,2438,0.1062,0.001
38943,2439,0.0323,0.001
38959,2440,0.0525,0.001
38975,2441,0.0207,0.001
38991,2442,0.0718,0.001
39007,2443,0.0417,0.001
39023,2444,0.0406,0.001
39039,2445,0.1225,0.001
39055,2446,0.0807,0.001
39071,2447,0.0338,0.001
39087,2448,0.0341,0.001
39103,2449,0.134,0.001
39119,2450,0.1355,0.001
39135,2451,0.0797,0.001
39151,2452,0.048,0.001
39167,2453,0.1237,0.001
39183,2454,0.0475,0.001
39199,2455,0.225,0.001
39215,2456,0.0317,0.001
39231,2457,0.0182,0.001
39247,2458,0.013,0.001
39263,2459,0.0257,0.001
39279,2460,0.1281,0.001
39295,2461,0.0692,0.001
39311,2462,0.112,0.001
39327,2463,0.1357,0.001
39343,2464,0.0183,0.001
39359,2465,0.0556,0.001
39375,2466,0.0346,0.001
39391,2467,0.0795,0.001
39407,2468,0.0727,0.001
39423,2469,0.0244,0.001
39439,2470,0.0365,0.001
39455,2471,0.0143,0.001
39471,2472,0.0885,0.001
39487,2473,0.0228,0.001
39503,2474,0.1477,0.001
39519,2475,0.037,0.001
39535,2476,0.057,0.001
39551,2477,0.0542,0.001
39567,2478,0.1203,0.001
39583,2479,0.0375,0.001
39599,2480,0.0603,0.001
39615,2481,0.0452,0.001
39631,2482,0.0798,0.001
39647,2483,0.0765,0.001
39663,2484,0.036,0.001
39679,2485,0.0678,0.001
39695,2486,0.0191,0.001
39711,2487,0.0212,0.001
39727,2488,0.0761,0.001
39743,2489,0.0244,0.001
39759,2490,0.1985,0.001
39775,2491,0.1137,0.001
39791,2492,0.0597,0.001
39807,2493,0.2751,0.001
39823,2494,0.0672,0.001
39839,2495,0.0837,0.001
39855,2496,0.0898,0.001
39871,2497,0.0447,0.001
39887,2498,0.0899,0.001
39903,2499,0.053,0.001
39919,2500,0.0358,0.001
39935,2501,0.0272,0.001
39951,2502,0.0575,0.001
39967,2503,0.0827,0.001
39983,2504,0.1579,0.001
39999,2505,0.0447,0.001
40015,2506,0.0091,0.001
40031,2507,0.0193,0.001
40047,2508,0.0487,0.001
40063,2509,0.0104,0.001
40079,2510,0.0537,0.001
40095,2511,0.0371,0.001
40111,2512,0.0386,0.001
40127,2513,0.0142,0.001
40143,2514,0.0748,0.001
40159,2515,0.054,0.001
40175,2516,0.0419,0.001
40191,2517,0.1185,0.001
40207,2518,0.0612,0.001
40223,2519,0.0439,0.001
40236,2520,0.1282,0.001
40252,2521,0.0693,0.001
40268,2522,0.0337,0.001
40284,2523,0.0565,0.001
40300,2524,0.0665,0.001
40316,2525,0.0339,0.001
40332,2526,0.0564,0.001
40348,2527,0.1163,0.001
40364,2528,0.0429,0.001
40380,2529,0.0076,0.001
40396,2530,0.0276,0.001
40412,2531,0.0294,0.001
40428,2532,0.0296,0.001
40444,2533,0.06,0.001
40460,2534,0.0388,0.001
40476,2535,0.0367,0.001
40492,2536,0.0281,0.001
40508,2537,0.08,0.001
40524,2538,0.1071,0.001
40540,2539,0.0388,0.001
40556,2540,0.0254,0.001
40572,2541,0.0565,0.001
40588,2542,0.1299,0.001
40604,2543,0.0465,0.001
40620,2544,0.0212,0.001
40636,2545,0.0933,0.001
40652,2546,0.0455,0.001
40668,2547,0.0578,0.001
40684,2548,0.0304,0.001
40700,2549,0.0648,0.001
40716,2550,0.2668,0.001
40732,2551,0.0552,0.001
40748,2552,0.053,0.001
40764,2553,0.068,0.001
40780,2554,0.1058,0.001
40796,2555,0.0183,0.001
40812,2556,0.027,0.001
40828,2557,0.1094,0.001
40844,2558,0.0817,0.001
40860,2559,0.1659,0.001
40876,2560,0.0657,0.001
40892,2561,0.0168,0.001
40908,2562,0.0183,0.001
40924,2563,0.0174,0.001
40940,2564,0.0294,0.001
40956,2565,0.0568,0.001
40972,2566,0.1012,0.001
40988,2567,0.161,0.001
41004,2568,0.0076,0.001
41020,2569,0.0148,0.001
41036,2570,0.1604,0.001
41052,2571,0.0513,0.001
41068,2572,0.1651,0.001
41084,2573,0.0619,0.001
41100,2574,0.0572,0.001
41116,2575,0.0516,0.001
41132,2576,0.0321,0.001
41148,2577,0.0713,0.001
41164,2578,0.1502,0.001
41180,2579,0.0527,0.001
41196,2580,0.2811,0.001
41212,2581,0.041,0.001
41228,2582,0.0632,0.001
41244,2583,0.0253,0.001
41260,2584,0.1169,0.001
41276,2585,0.1111,0.001
41292,2586,0.0721,0.001
41308,2587,0.0348,0.001
41324,2588,0.0734,0.001
41340,2589,0.0943,0.001
41356,2590,0.0931,0.001
41372,2591,0.0059,0.001
41388,2592,0.0392,0.001
41404,2593,0.0356,0.001
41420,2594,0.1406,0.001
41436,2595,0.0458,0.001
41452,2596,0.1114,0.001
41468,2597,0.0629,0.001
41484,2598,0.0698,0.001
41500,2599,0.0501,0.001
41516,2600,0.079,0.001
41532,2601,0.0047,0.001
41548,2602,0.0283,0.001
41564,2603,0.0199,0.001
41580,2604,0.0419,0.001
41596,2605,0.0758,0.001
41612,2606,0.0489,0.001
41628,2607,0.0399,0.001
41644,2608,0.0306,0.001
41660,2609,0.0743,0.001
41673,2610,0.0244,0.001
41689,2611,0.0296,0.001
41705,2612,0.0359,0.001
41721,2613,0.0925,0.001
41737,2614,0.0649,0.001
41753,2615,0.031,0.001
41769,2616,0.017,0.001
41785,2617,0.0128,0.001
41801,2618,0.0166,0.001
41817,2619,0.0656,0.001
41833,2620,0.0355,0.001
41849,2621,0.1652,0.001
41865,2622,0.0771,0.001
41881,2623,0.0148,0.001
41897,2624,0.0931,0.001
41913,2625,0.0887,0.001
41929,2626,0.0407,0.001
41945,2627,0.0215,0.001
41961,2628,0.084,0.001
41977,2629,0.1802,0.001
41993,2630,0.0446,0.001
42009,2631,0.0983,0.001
42025,2632,0.0226,0.001
42041,2633,0.039,0.001
42057,2634,0.0373,0.001
42073,2635,0.0318,0.001
42089,2636,0.0452,0.001
42105,2637,0.0194,0.001
42121,2638,0.0463,0.001
42137,2639,0.0575,0.001
42153,2640,0.0631,0.001
42169,2641,0.0431,0.001
42185,2642,0.0776,0.001
42201,2643,0.0308,0.001
42217,2644,0.0961,0.001
42233,2645,0.0262,0.001
42249,2646,0.115,0.001
42265,2647,0.1077,0.001
42281,2648,0.0348,0.001
42297,2649,0.0393,0.001
42313,2650,0.1437,0.001
42329,2651,0.0661,0.001
42345,2652,0.1044,0.001
42361,2653,0.0485,0.001
42377,2654,0.2181,0.001
42393,2655,0.0691,0.001
42409,2656,0.0943,0.001
42425,2657,0.029,0.001
42441,2658,0.0705,0.001
42457,2659,0.0517,0.001
42473,2660,0.0291,0.001
42489,2661,0.0493,0.001
42505,2662,0.033,0.001
42521,2663,0.0357,0.001
42537,2664,0.0158,0.001
42553,2665,0.0639,0.001
42569,2666,0.0302,0.001
42585,2667,0.0246,0.001
42601,2668,0.0556,0.001
42617,2669,0.0863,0.001
42633,2670,0.0253,0.001
42649,2671,0.0776,0.001
42665,2672,0.0255,0.001
42681,2673,0.045,0.001
42697,2674,0.1679,0.001
42713,2675,0.0325,0.001
42729,2676,0.0602,0.001
42745,2677,0.0553,0.001
42761,2678,0.1129,0.001
42777,2679,0.0665,0.001
42793,2680,0.0441,0.001
42809,2681,0.0601,0.001
42825,2682,0.0658,0.001
42841,2683,0.0398,0.001
42857,2684,0.0649,0.001
42873,2685,0.0219,0.001
42889,2686,0.1233,0.001
42905,2687,0.1071,0.001
42921,2688,0.013,0.001
42937,2689,0.0438,0.001
42953,2690,0.009,0.001
42969,2691,0.0916,0.001
42985,2692,0.0768,0.001
43001,2693,0.0063,0.001
43017,2694,0.0238,0.001
43033,2695,0.1743,0.001
43049,2696,0.1024,0.001
43065,2697,0.0262,0.001
43081,2698,0.092,0.001
43097,2699,0.1131,0.001
43110,2700,0.0275,0.001
43126,2701,0.0593,0.001
43142,2702,0.0401,0.001
43158,2703,0.2455,0.001
43174,2704,0.1322,0.001
43190,2705,0.1105,0.001
43206,2706,0.0674,0.001
43222,2707,0.0717,0.001
43238,2708,0.0122,0.001
43254,2709,0.0475,0.001
43270,2710,0.0199,0.001
43286,2711,0.1009,0.001
43302,2712,0.0282,0.001
43318,2713,0.0368,0.001
43334,2714,0.0345,0.001
43350,2715,0.0951,0.001
43366,2716,0.0676,0.001
43382,2717,0.0181,0.001
43398,2718,0.0166,0.001
43414,2719,0.052,0.001
43430,2720,0.0418,0.001
43446,2721,0.0481,0.001
43462,2722,0.045,0.001
43478,2723,0.0716,0.001
43494,2724,0.0757,0.001
43510,2725,0.0705,0.001
43526,2726,0.0571,0.001
43542,2727,0.0157,0.001
43558,2728,0.1109,0.001
43574,2729,0.0304,0.001
43590,2730,0.0507,0.001
43606,2731,0.0994,0.001
43622,2732,0.1203,0.001
43638,2733,0.1613,0.001
43654,2734,0.024,0.001
43670,2735,0.0151,0.001
43686,2736,0.0271,0.001
43702,2737,0.0499,0.001
43718,2738,0.044,0.001
43734,2739,0.0689,0.001
43750,2740,0.0201,0.001
43766,2741,0.1348,0.001
43782,2742,0.0719,0.001
43798,2743,0.0525,0.001
43814,2744,0.0279,0.001
43830,2745,0.0552,0.001
43846,2746,0.0536,0.001
43862,2747,0.0232,0.001
43878,2748,0.0463,0.001
43894,2749,0.0405,0.001
43910,2750,0.108,0.001
43926,2751,0.0286,0.001
43942,2752,0.1447,0.001
43958,2753,0.1165,0.001
43974,2754,0.0171,0.001
43990,2755,0.0367,0.001
44006,2756,0.0359,0.001
44022,2757,0.0338,0.001
44038,2758,0.2,0.001
44054,2759,0.044,0.001
44070,2760,0.2387,0.001
44086,2761,0.0702,0.001
44102,2762,0.0648,0.001
44118,2763,0.0253,0.001
44134,2764,0.0343,0.001
44150,2765,0.049,0.001
44166,2766,0.0376,0.001
44182,2767,0.0536,0.001
44198,2768,0.1171,0.001
44214,2769,0.0465,0.001
44230,2770,0.0345,0.001
44246,2771,0.022,0.001
44262,2772,0.0567,0.001
44278,2773,0.0373,0.001
44294,2774,0.0229,0.001
44310,2775,0.0102,0.001
44326,2776,0.0396,0.001
44342,2777,0.0394,0.001
44358,2778,0.0704,0.001
44374,2779,0.0308,0.001
44390,2780,0.0677,0.001
44406,2781,0.0489,0.001
44422,2782,0.0471,0.001
44438,2783,0.0725,0.001
44454,2784,0.0727,0.001
44470,2785,0.0097,0.001
44486,2786,0.0819,0.001
44502,2787,0.0417,0.001
44518,2788,0.0251,0.001
44534,2789,0.0469,0.001
44547,2790,0.0651,0.001
44563,2791,0.0512,0.001
44579,2792,0.0363,0.001
44595,2793,0.0921,0.001
44611,2794,0.0325,0.001
44627,2795,0.0508,0.001
44643,2796,0.078,0.001
44659,2797,0.0406,0.001
44675,2798,0.0482,0.001
44691,2799,0.0347,0.001
44707,2800,0.0404,0.001
44723,2801,0.1008,0.001
44739,2802,0.018,0.001
44755,2803,0.0221,0.001
44771,2804,0.0517,0.001
44787,2805,0.1119,0.001
44803,2806,0.0294,0.001
44819,2807,0.0165,0.001
44835,2808,0.1751,0.001
44851,2809,0.0156,0.001
44867,2810,0.0341,0.001
44883,2811,0.0753,0.001
44899,2812,0.0323,0.001
44915,2813,0.0197,0.001
44931,2814,0.0779,0.001
44947,2815,0.0522,0.001
44963,2816,0.0548,0.001
44979,2817,0.0263,0.001
44995,2818,0.0597,0.001
45011,2819,0.0237,0.001
45027,2820,0.0567,0.001
45043,2821,0.1168,0.001
45059,2822,0.0265,0.001
45075,2823,0.0753,0.001
45091,2824,0.0748,0.001
45107,2825,0.0979,0.001
45123,2826,0.053,0.001
45139,2827,0.0128,0.001
45155,2828,0.0291,0.001
45171,2829,0.0309,0.001
45187,2830,0.0795,0.001
45203,2831,0.1346,0.001
45219,2832,0.0555,0.001
45235,2833,0.02,0.001
45251,2834,0.0364,0.001
45267,2835,0.029,0.001
45283,2836,0.0586,0.001
45299,2837,0.2891,0.001
45315,2838,0.0619,0.001
45331,2839,0.1004,0.001
45347,2840,0.0855,0.001
45363,2841,0.0208,0.001
45379,2842,0.0219,0.001
45395,2843,0.033,0.001
45411,2844,0.0138,0.001
45427,2845,0.0318,0.001
45443,2846,0.0723,0.001
45459,2847,0.1328,0.001
45475,2848,0.0381,0.001
45491,2849,0.0671,0.001
45507,2850,0.062,0.001
45523,2851,0.0185,0.001
45539,2852,0.0495,0.001
45555,2853,0.0577,0.001
45571,2854,0.0503,0.001
45587,2855,0.0546,0.001
45603,2856,0.0378,0.001
45619,2857,0.0264,0.001
45635,2858,0.0707,0.001
45651,2859,0.0417,0.001
45667,2860,0.0351,0.001
45683,2861,0.0895,0.001
45699,2862,0.1052,0.001
45715,2863,0.0446,0.001
45731,2864,0.0592,0.001
45747,2865,0.0234,0.001
45763,2866,0.0311,0.001
45779,2867,0.0425,0.001
45795,2868,0.0474,0.001
45811,2869,0.0251,0.001
45827,2870,0.0658,0.001
45843,2871,0.0916,0.001
45859,2872,0.1679,0.001
45875,2873,0.0267,0.001
45891,2874,0.2258,0.001
45907,2875,0.0542,0.001
45923,2876,0.0775,0.001
45939,2877,0.0566,0.001
45955,2878,0.0496,0.001
45971,2879,0.0079,0.001
45984,2880,0.0959,0.001
46000,2881,0.0367,0.001
46016,2882,0.0426,0.001
46032,2883,0.0264,0.001
46048,2884,0.0452,0.001
46064,2885,0.0369,0.001
46080,2886,0.0438,0.001
46096,2887,0.0326,0.001
46112,2888,0.0435,0.001
46128,2889,0.0345,0.001
46144,2890,0.0109,0.001
46160,2891,0.0352,0.001
46176,2892,0.105,0.001
46192,2893,0.0248,0.001
46208,2894,0.0706,0.001
46224,2895,0.0452,0.001
46240,2896,0.0247,0.001
46256,2897,0.0123,0.001
46272,2898,0.0205,0.001
46288,2899,0.1526,0.001
46304,2900,0.1185,0.001
46320,2901,0.1551,0.001
46336,2902,0.0667,0.001
46352,2903,0.0583,0.001
46368,2904,0.0464,0.001
46384,2905,0.1338,0.001
46400,2906,0.0457,0.001
46416,2907,0.0325,0.001
46432,2908,0.0969,0.001
46448,2909,0.0202,0.001
46464,2910,0.0399,0.001
46480,2911,0.0674,0.001
46496,2912,0.0217,0.001
46512,2913,0.0657,0.001
46528,2914,0.0642,0.001
46544,2915,0.1163,0.001
46560,2916,0.0792,0.001
46576,2917,0.1554,0.001
46592,2918,0.0356,0.001
46608,2919,0.1191,0.001
46624,2920,0.0197,0.001
46640,2921,0.0453,0.001
46656,2922,0.0318,0.001
46672,2923,0.036,0.001
46688,2924,0.0302,0.001
46704,2925,0.0416,0.001
46720,2926,0.0184,0.001
46736,2927,0.056,0.001
46752,2928,0.052,0.001
46768,2929,0.0185,0.001
46784,2930,0.2198,0.001
46800,2931,0.0651,0.001
46816,2932,0.0191,0.001
46832,2933,0.052,0.001
46848,2934,0.0616,0.001
46864,2935,0.0281,0.001
46880,2936,0.2132,0.001
46896,2937,0.0662,0.001
46912,2938,0.0958,0.001
46928,2939,0.0303,0.001
46944,2940,0.0333,0.001
46960,2941,0.024,0.001
46976,2942,0.0896,0.001
46992,2943,0.0632,0.001
47008,2944,0.061,0.001
47024,2945,0.0338,0.001
47040,2946,0.0857,0.001
47056,2947,0.1408,0.001
47072,2948,0.0248,0.001
47088,2949,0.0214,0.001
47104,2950,0.0754,0.001
47120,2951,0.0382,0.001
47136,2952,0.0298,0.001
47152,2953,0.0165,0.001
47168,2954,0.076,0.001
47184,2955,0.0397,0.001
47200,2956,0.0188,0.001
47216,2957,0.0279,0.001
47232,2958,0.1048,0.001
47248,2959,0.0226,0.001
47264,2960,0.0326,0.001
47280,2961,0.099,0.001
47296,2962,0.0268,0.001
47312,2963,0.0173,0.001
47328,2964,0.0126,0.001
47344,2965,0.0452,0.001
47360,2966,0.0209,0.001
47376,2967,0.0342,0.001
47392,2968,0.0373,0.001
47408,2969,0.1565,0.001
47421,2970,0.0458,0.001
47437,2971,0.0159,0.001
47453,2972,0.0492,0.001
47469,2973,0.0462,0.001
47485,2974,0.0575,0.001
47501,2975,0.0595,0.001
47517,2976,0.0486,0.001
47533,2977,0.0368,0.001
47549,2978,0.0292,0.001
47565,2979,0.0227,0.001
47581,2980,0.0724,0.001
47597,2981,0.1489,0.001
47613,2982,0.0149,0.001
47629,2983,0.0286,0.001
47645,2984,0.0728,0.001
47661,2985,0.0511,0.001
47677,2986,0.065,0.001
47693,2987,0.0191,0.001
47709,2988,0.0612,0.001
47725,2989,0.0129,0.001
47741,2990,0.0752,0.001
47757,2991,0.0405,0.001
47773,2992,0.061,0.001
47789,2993,0.0194,0.001
47805,2994,0.0295,0.001
47821,2995,0.1044,0.001
47837,2996,0.0311,0.001
47853,2997,0.0569,0.001
47869,2998,0.0357,0.001
47885,2999,0.0305,0.001
47901,3000,0.0653,0.001
47917,3001,0.0505,0.001
47933,3002,0.0281,0.001
47949,3003,0.0203,0.001
47965,3004,0.0326,0.001
47981,3005,0.0381,0.001
47997,3006,0.0236,0.001
48013,3007,0.018,0.001
48029,3008,0.0342,0.001
48045,3009,0.0453,0.001
48061,3010,0.0401,0.001
48077,3011,0.0308,0.001
48093,3012,0.0721,0.001
48109,3013,0.0514,0.001
48125,3014,0.0094,0.001
48141,3015,0.0853,0.001
48157,3016,0.0124,0.001
48173,3017,0.0265,0.001
48189,3018,0.0611,0.001
48205,3019,0.077,0.001
48221,3020,0.0207,0.001
48237,3021,0.0829,0.001
48253,3022,0.0333,0.001
48269,3023,0.1621,0.001
48285,3024,0.0283,0.001
48301,3025,0.0578,0.001
48317,3026,0.0102,0.001
48333,3027,0.0474,0.001
48349,3028,0.0726,0.001
48365,3029,0.1921,0.001
48381,3030,0.0399,0.001
48397,3031,0.0671,0.001
48413,3032,0.0916,0.001
48429,3033,0.054,0.001
48445,3034,0.0254,0.001
48461,3035,0.1002,0.001
48477,3036,0.0424,0.001
48493,3037,0.0602,0.001
48509,3038,0.0449,0.001
48525,3039,0.0778,0.001
48541,3040,0.0606,0.001
48557,3041,0.0735,0.001
48573,3042,0.0632,0.001
48589,3043,0.0461,0.001
48605,3044,0.0818,0.001
48621,3045,0.0243,0.001
48637,3046,0.0318,0.001
48653,3047,0.0356,0.001
48669,3048,0.057,0.001
48685,3049,0.0282,0.001
48701,3050,0.041,0.001
48717,3051,0.2078,0.001
48733,3052,0.0589,0.001
48749,3053,0.0317,0.001
48765,3054,0.0353,0.001
48781,3055,0.0461,0.001
48797,3056,0.0279,0.001
48813,3057,0.0541,0.001
48829,3058,0.049,0.001
48845,3059,0.2288,0.001
48858,3060,0.0726,0.001
48874,3061,0.0874,0.001
48890,3062,0.066,0.001
48906,3063,0.0633,0.001
48922,3064,0.1459,0.001
48938,3065,0.0449,0.001
48954,3066,0.0415,0.001
48970,3067,0.0248,0.001
48986,3068,0.0613,0.001
49002,3069,0.0234,0.001
49018,3070,0.0584,0.001
49034,3071,0.0134,0.001
49050,3072,0.061,0.001
49066,3073,0.0699,0.001
49082,3074,0.1043,0.001
49098,3075,0.0395,0.001
49114,3076,0.053,0.001
49130,3077,0.0337,0.001
49146,3078,0.0366,0.001
49162,3079,0.0858,0.001
49178,3080,0.0243,0.001
49194,3081,0.0162,0.001
49210,3082,0.0173,0.001
49226,3083,0.0144,0.001
49242,3084,0.0306,0.001
49258,3085,0.0344,0.001
49274,3086,0.1939,0.001
49290,3087,0.1007,0.001
49306,3088,0.1872,0.001
49322,3089,0.043,0.001
49338,3090,0.0343,0.001
49354,3091,0.043,0.001
